time,magnitude,depth,longitude,latitude,place,event_id,year,month,day,energy_proxy,lambda_etas,etas_z,etas_alert
2026-02-28 10:22:06.450,2.3,,14.140167,40.833667,Campi Flegrei,45231902,2026,2,2026-02-28,2818.382931264452,3706.177101954326,2.774693851823466,1
2026-02-28 12:51:19.950,1.4,,14.137167,40.8315,Campi Flegrei,45232852,2026,2,2026-02-28,125.8925411794166,320.7058517009659,-0.2060192245556217,0
2026-02-28 13:38:52.660,1.2,,14.132,40.8315,Campi Flegrei,45233102,2026,2,2026-02-28,63.0957344480193,328.0590489336224,-0.1995451565383749,0
2026-03-02 19:06:44.640,1.0,,14.166333,40.81,Campi Flegrei,45245852,2026,3,2026-03-02,31.622776601683796,18.03276592989149,-0.4725055001541321,0
2026-03-04 02:28:41.960,1.0,,14.135833,40.823333,Campi Flegrei,45256552,2026,3,2026-03-04,31.622776601683796,14.45871223039043,-0.4756522492505797,0
2026-03-05 01:39:11.940,1.0,,14.1455,40.817833,Campi Flegrei,45266242,2026,3,2026-03-05,31.622776601683796,13.651541197079803,-0.4763629170058245,0
2026-03-05 04:04:17.160,2.4,,14.085667,40.828,Campi Flegrei,45266872,2026,3,2026-03-05,3981.071705534969,32.3845790573526,-0.45986955263114815,0
2026-03-05 11:38:13.049,1.1,,14.129333,40.833,Campi Flegrei,45270582,2026,3,2026-03-05,44.66835921509632,37.52189444177761,-0.4553464413677774,0
2026-03-07 17:33:44.990,1.0,,14.1165,40.826667,Campi Flegrei,45285222,2026,3,2026-03-07,31.622776601683796,12.473806934921466,-0.4773998444100825,0
2026-03-08 13:33:41.089,1.1,,14.107333,40.802167,Campi Flegrei,45293782,2026,3,2026-03-08,44.66835921509632,12.76433050739738,-0.47714405508343827,0
2026-03-20 10:49:07.299,1.1,,14.139,40.825167,Campi Flegrei,45385732,2026,3,2026-03-20,44.66835921509632,6.366880623590801,-0.48277664242935514,0
2026-03-20 22:02:53.539,1.0,,14.1605,40.816333,Campi Flegrei,45390222,2026,3,2026-03-20,31.622776601683796,9.93140475445891,-0.4796382835709976,0
2026-03-21 14:02:15.430,1.0,,14.118,40.805,Campi Flegrei,45396032,2026,3,2026-03-21,31.622776601683796,9.632955839492316,-0.47990105070671185,0
2026-03-21 15:48:16.420,1.0,,14.078667,40.8365,Campi Flegrei,45395442,2026,3,2026-03-21,31.622776601683796,35.97813298392008,-0.4567056347042742,0
2026-03-21 20:53:30.569,1.3,,14.1175,40.809333,Campi Flegrei,45399122,2026,3,2026-03-21,89.12509381337459,22.68115641424704,-0.46841285919615683,0
2026-03-22 02:22:32.799,1.2,,14.078333,40.8345,Campi Flegrei,45400272,2026,3,2026-03-22,63.0957344480193,24.761236829539524,-0.4665814678076409,0
2026-04-01 16:10:27.849,1.2,,14.150833,40.830833,Campi Flegrei,45485142,2026,4,2026-04-01,63.0957344480193,5.481041408603842,-0.48355657300223576,0
2026-04-02 06:10:09.119,1.2,,14.156333,40.8235,Campi Flegrei,45488302,2026,4,2026-04-02,63.0957344480193,8.513891266459007,-0.48088632281791444,0
2026-04-02 15:50:09.130,1.3,,14.1045,40.822833,Campi Flegrei,45492312,2026,4,2026-04-02,89.12509381337459,11.82651825621886,-0.4779697449309203,0
2026-04-03 07:59:38.720,2.1,,14.132333,40.8365,Campi Flegrei,45497122,2026,4,2026-04-03,1412.5375446227554,10.579470012787874,-0.47906769931638205,0
2026-04-03 21:14:08.710,1.0,,14.097667,40.817667,Campi Flegrei,45502592,2026,4,2026-04-03,31.622776601683796,16.35776728847459,-0.47398024029644314,0
2026-04-05 04:05:51.190,1.4,,14.14,40.823333,Campi Flegrei,45511822,2026,4,2026-04-05,125.8925411794166,9.472361541708006,-0.48004244476621294,0
2026-04-05 14:33:22.430,2.1,,14.145167,40.8195,Campi Flegrei,45515042,2026,4,2026-04-05,1412.5375446227554,13.822198466723737,-0.4762126630773149,0
2026-04-05 14:34:02.390,1.7,,14.145333,40.820333,Campi Flegrei,45515212,2026,4,2026-04-05,354.8133892335753,986.5162508197161,0.3801886077790692,0
2026-04-06 02:51:50.130,1.8,,14.147167,40.821,Campi Flegrei,45518662,2026,4,2026-04-06,501.18723362727246,24.713302616647958,-0.46662367113019493,0
2026-04-06 02:52:13.460,1.5,,14.138833,40.820333,Campi Flegrei,45518742,2026,4,2026-04-06,177.82794100389228,760.9238021470425,0.18156740795623988,0
2026-04-07 02:32:57.920,3.3,,14.143667,40.824667,Campi Flegrei,45526562,2026,4,2026-04-07,89125.0938133744,17.207755445599346,-0.47323187452180565,0
2026-04-07 02:34:32.970,1.6,,14.144167,40.824167,Campi Flegrei,45526702,2026,4,2026-04-07,251.18864315095823,3021.721720637529,2.1720701830694247,1
2026-04-07 02:38:34.619,2.6,,14.143667,40.824667,Campi Flegrei,45526392,2026,4,2026-04-07,7943.282347242822,2776.0457516133183,1.955766596569387,0
2026-04-08 12:38:59.079,2.3,,14.133,40.824167,Campi Flegrei,45536842,2026,4,2026-04-08,2818.382931264452,25.14909800712301,-0.466239978307839,0
2026-04-08 13:19:59.130,1.7,,14.134,40.823167,Campi Flegrei,45537202,2026,4,2026-04-08,354.8133892335753,273.4369907423928,-0.24763674293041799,0
2026-04-08 13:32:57.140,1.1,,14.136667,40.8225,Campi Flegrei,45537492,2026,4,2026-04-08,44.66835921509632,535.9968863367047,-0.016467828389458712,0
2026-04-08 14:48:57.299,3.4,,14.132833,40.824167,Campi Flegrei,45537922,2026,4,2026-04-08,125892.5411794166,208.89985525078984,-0.3044579856621274,0
2026-04-08 14:51:19.369,1.1,,14.134833,40.823667,Campi Flegrei,45538022,2026,4,2026-04-08,44.66835921509632,3339.589846463304,2.4519348190908037,1
2026-04-09 01:43:58.039,1.3,,14.1375,40.821667,Campi Flegrei,45540192,2026,4,2026-04-09,89.12509381337459,80.05042637722151,-0.41790251055616684,0
2026-04-09 19:20:57.089,1.3,,14.1275,40.832667,Campi Flegrei,45547622,2026,4,2026-04-09,89.12509381337459,38.04861410207248,-0.45488269494579564,0
2026-04-13 21:12:54.710,1.9,,14.114667,40.838667,Campi Flegrei,45577862,2026,4,2026-04-13,707.9457843841374,12.55475091632477,-0.47732857788144034,0
2026-04-14 19:18:14.450,1.0,,14.146833,40.8365,Campi Flegrei,45582652,2026,4,2026-04-14,31.622776601683796,14.897779205069005,-0.4752656759861537,0
2026-04-17 02:05:02.319,1.6,,14.147,40.822833,Campi Flegrei,45599912,2026,4,2026-04-17,251.18864315095823,10.522155391179778,-0.47911816155028286,0
2026-04-20 08:57:19.779,1.0,,14.131667,40.833833,Campi Flegrei,45625552,2026,4,2026-04-20,31.622776601683796,8.68790813103457,-0.48073311095894156,0
2026-04-25 02:47:05.210,1.8,,14.138,40.820833,Campi Flegrei,45668002,2026,4,2026-04-25,501.18723362727246,6.965701649189441,-0.48224941489455353,0
2026-04-27 10:42:07.160,1.1,,14.139167,40.828167,Campi Flegrei,45691952,2026,4,2026-04-27,44.66835921509632,7.450858141914192,-0.48182226245548126,0
2026-05-05 23:26:49.519,1.9,,14.120667,40.836667,Campi Flegrei,45769772,2026,5,2026-05-05,707.9457843841374,5.398031738468044,-0.48362965825121584,0
2026-05-06 14:32:39.880,1.5,,14.124,40.8005,Campi Flegrei,45776472,2026,5,2026-05-06,177.82794100389228,11.035900988286366,-0.4786658380460992,0
2026-05-06 14:33:06.680,1.0,,14.124167,40.797333,Campi Flegrei,45776522,2026,5,2026-05-06,31.622776601683796,554.2330671454336,-0.00041191812416745485,0
2026-05-09 13:37:01.130,1.0,,14.084333,40.8025,Campi Flegrei,45799352,2026,5,2026-05-09,31.622776601683796,6.674381447785922,-0.48250590560723405,0
2026-05-09 18:37:28.250,1.4,,14.120333,40.801333,Campi Flegrei,45801502,2026,5,2026-05-09,125.8925411794166,14.955685232881,-0.47521469305304287,0
2026-05-11 18:59:33.000,1.2,,14.125833,40.821833,Campi Flegrei,45823392,2026,5,2026-05-11,63.0957344480193,7.065693424085973,-0.48216137787727203,0
2026-05-12 00:11:19.900,1.8,,14.142667,40.816833,Campi Flegrei,45825532,2026,5,2026-05-12,501.18723362727246,16.715513629606363,-0.47366526518124813,0
2026-05-12 14:06:11.230,2.6,,14.1065,40.839667,Campi Flegrei,45838302,2026,5,2026-05-12,7943.282347242822,14.269108378474298,-0.4758191845570591,0
2026-05-14 16:38:04.549,1.0,,14.125,40.8315,Campi Flegrei,45861022,2026,5,2026-05-14,31.622776601683796,9.699996115501817,-0.4798420255924591,0
2026-05-15 05:30:51.849,1.0,,14.114667,40.839,Campi Flegrei,45873972,2026,5,2026-05-15,31.622776601683796,11.4564069450702,-0.47829560669234394,0
2026-05-16 01:58:40.990,1.0,,14.117167,40.798333,Campi Flegrei,45883792,2026,5,2026-05-16,31.622776601683796,10.140218314472927,-0.47945443521936487,0
2026-05-17 22:57:34.619,2.3,,14.137333,40.828,Campi Flegrei,45900972,2026,5,2026-05-17,2818.382931264452,7.769715299331847,-0.48154152703392333,0
2026-05-17 23:58:06.930,1.3,,14.118833,40.832833,Campi Flegrei,45901232,2026,5,2026-05-17,89.12509381337459,180.81228729379924,-0.32918747674459414,0
2026-05-19 05:58:03.670,1.0,,14.139,40.8275,Campi Flegrei,45911592,2026,5,2026-05-19,31.622776601683796,11.75977991989411,-0.47802850420461496,0
2026-05-21 00:17:55.470,1.3,,14.111833,40.8025,Campi Flegrei,45926592,2026,5,2026-05-21,89.12509381337459,8.451661625270955,-0.48094111244438487,0
2026-05-21 03:50:52.069,4.4,,14.106167,40.806,Campi Flegrei,45927482,2026,5,2026-05-21,3981071.7055349774,25.05435858797063,-0.46632339092742475,0
2026-05-21 03:53:46.250,1.2,,14.101833,40.7995,Campi Flegrei,45927692,2026,5,2026-05-21,63.0957344480193,8232.949921629443,6.760257438102118,1
2026-05-21 03:57:37.210,2.1,,14.105,40.803333,Campi Flegrei,45927742,2026,5,2026-05-21,1412.5375446227554,6788.138097625388,5.488183573527515,1
