time,magnitude,depth,longitude,latitude,place,event_id,year,month,day,energy_proxy
2024-08-14 11:29:36.730000,1.0,,14.132,40.8385,Campi Flegrei,40078851,2024,8,2024-08-14,31.622776601683793
2024-08-14 11:43:10.640000,1.1,,14.137167,40.838833,Campi Flegrei,40078981,2024,8,2024-08-14,44.668359215096324
2024-08-14 15:20:00.559000,1.4,,14.1355,40.8385,Campi Flegrei,40081621,2024,8,2024-08-14,125.89254117941663
2024-08-14 15:20:14.450000,1.1,,14.130833,40.835,Campi Flegrei,40081781,2024,8,2024-08-14,44.668359215096324
2024-08-14 15:20:24.859000,1.0,,14.126333,40.832667,Campi Flegrei,40081811,2024,8,2024-08-14,31.622776601683793
2024-08-15 12:22:58.809000,1.0,,14.1205,40.839667,Campi Flegrei,40090261,2024,8,2024-08-15,31.622776601683793
2024-08-15 21:03:30.579000,1.1,,14.1295,40.838833,Campi Flegrei,40095891,2024,8,2024-08-15,44.668359215096324
2024-08-16 08:00:39.059000,1.1,,14.130667,40.838667,Campi Flegrei,40099221,2024,8,2024-08-16,44.668359215096324
2024-08-16 14:33:09.240000,1.5,,14.151667,40.825667,Campi Flegrei,40102991,2024,8,2024-08-16,177.82794100389228
2024-08-16 20:10:05.170000,1.0,,14.090667,40.791,Campi Flegrei,40107221,2024,8,2024-08-16,31.622776601683793
2024-08-17 07:37:15.329000,1.5,,14.134667,40.839667,Campi Flegrei,40110021,2024,8,2024-08-17,177.82794100389228
2024-08-17 12:52:44.430000,2.3,,14.1405,40.819167,Campi Flegrei,40113221,2024,8,2024-08-17,2818.382931264452
2024-08-17 13:02:33.640000,1.3,,14.142,40.820667,Campi Flegrei,40113551,2024,8,2024-08-17,89.12509381337459
2024-08-17 13:02:45.960000,1.1,,14.1435,40.818333,Campi Flegrei,40113921,2024,8,2024-08-17,44.668359215096324
2024-08-17 13:19:37.910000,1.0,,14.144667,40.8195,Campi Flegrei,40113681,2024,8,2024-08-17,31.622776601683793
2024-08-17 13:27:17.849000,1.6,,14.1465,40.820667,Campi Flegrei,40113521,2024,8,2024-08-17,251.18864315095823
2024-08-17 13:32:59.500000,1.0,,14.144333,40.8195,Campi Flegrei,40114211,2024,8,2024-08-17,31.622776601683793
2024-08-17 14:10:04.559000,1.0,,14.1435,40.819333,Campi Flegrei,40114311,2024,8,2024-08-17,31.622776601683793
2024-08-17 14:15:11.730000,2.0,,14.143167,40.8185,Campi Flegrei,40114461,2024,8,2024-08-17,1000.0
2024-08-17 15:42:09.880000,1.1,,14.129,40.806333,Campi Flegrei,40116021,2024,8,2024-08-17,44.668359215096324
2024-08-17 21:33:32.390000,2.6,,14.144333,40.817833,Campi Flegrei,40120181,2024,8,2024-08-17,7943.282347242822
2024-08-17 21:34:47.750000,1.1,,14.1455,40.819667,Campi Flegrei,40120221,2024,8,2024-08-17,44.668359215096324
2024-08-17 22:34:33.220000,1.0,,14.140167,40.820333,Campi Flegrei,40120621,2024,8,2024-08-17,31.622776601683793
2024-08-17 23:35:53.750000,1.5,,14.144833,40.819833,Campi Flegrei,40121101,2024,8,2024-08-17,177.82794100389228
2024-08-17 23:40:15.369000,1.2,,14.140333,40.816,Campi Flegrei,40121271,2024,8,2024-08-17,63.0957344480193
2024-08-17 23:54:01.759000,1.1,,14.1425,40.818833,Campi Flegrei,40121391,2024,8,2024-08-17,44.668359215096324
2024-08-17 23:59:28.109000,1.4,,14.148,40.8265,Campi Flegrei,40121611,2024,8,2024-08-17,125.89254117941663
2024-08-17 23:59:58.049000,1.1,,14.148667,40.820333,Campi Flegrei,40123141,2024,8,2024-08-17,44.668359215096324
2024-08-18 00:08:22.410000,1.0,,14.140333,40.8195,Campi Flegrei,40121841,2024,8,2024-08-18,31.622776601683793
2024-08-18 00:15:33.309000,1.1,,14.132833,40.838167,Campi Flegrei,40121921,2024,8,2024-08-18,44.668359215096324
2024-08-18 00:16:43.849000,2.1,,14.138667,40.8185,Campi Flegrei,40121941,2024,8,2024-08-18,1412.5375446227554
2024-08-18 00:23:50.490000,1.2,,14.1445,40.818333,Campi Flegrei,40121951,2024,8,2024-08-18,63.0957344480193
2024-08-18 00:29:21.829000,2.8,,14.140833,40.8185,Campi Flegrei,40121971,2024,8,2024-08-18,15848.931924611108
2024-08-18 01:31:58.299000,1.4,,14.138167,40.819833,Campi Flegrei,40122381,2024,8,2024-08-18,125.89254117941663
2024-08-18 01:36:03.180000,1.1,,14.135667,40.823167,Campi Flegrei,40122491,2024,8,2024-08-18,44.668359215096324
2024-08-18 02:00:18.430000,1.8,,14.135833,40.822833,Campi Flegrei,40122901,2024,8,2024-08-18,501.18723362727246
2024-08-18 02:01:22.109000,1.0,,14.151333,40.823667,Campi Flegrei,40123031,2024,8,2024-08-18,31.622776601683793
2024-08-18 02:50:37.089000,1.2,,14.136167,40.822,Campi Flegrei,40123291,2024,8,2024-08-18,63.0957344480193
2024-08-18 03:30:29.769000,1.1,,14.149333,40.8215,Campi Flegrei,40123521,2024,8,2024-08-18,44.668359215096324
2024-08-18 05:12:19.210000,1.1,,14.141667,40.822833,Campi Flegrei,40124131,2024,8,2024-08-18,44.668359215096324
2024-08-18 12:06:07.140000,1.2,,14.149,40.824333,Campi Flegrei,40129741,2024,8,2024-08-18,63.0957344480193
2024-08-18 22:00:38.849000,1.1,,14.137667,40.827167,Campi Flegrei,40135521,2024,8,2024-08-18,44.668359215096324
2024-08-19 09:30:05.250000,2.0,,14.135333,40.825833,Campi Flegrei,40140131,2024,8,2024-08-19,1000.0
2024-08-20 08:59:20.539000,1.0,,14.144,40.8275,Campi Flegrei,40150281,2024,8,2024-08-20,31.622776601683793
2024-08-20 09:01:44.140000,1.0,,14.133667,40.8255,Campi Flegrei,40150351,2024,8,2024-08-20,31.622776601683793
2024-08-24 09:31:16.549000,1.1,,14.094833,40.8345,Campi Flegrei,40194441,2024,8,2024-08-24,44.668359215096324
2024-08-24 11:07:40.019000,1.8,,14.0845,40.832167,Campi Flegrei,40195571,2024,8,2024-08-24,501.18723362727246
2024-08-24 14:10:18.519000,1.2,,14.120333,40.8405,Campi Flegrei,40197741,2024,8,2024-08-24,63.0957344480193
2024-08-25 09:11:48.890000,1.7,,14.129167,40.838333,Campi Flegrei,40204701,2024,8,2024-08-25,354.8133892335753
2024-08-30 19:16:56.609000,1.3,,14.145167,40.826833,Campi Flegrei,40271461,2024,8,2024-08-30,89.12509381337459
2024-08-30 19:23:15.839000,3.7,,14.1445,40.828167,Campi Flegrei,40271581,2024,8,2024-08-30,354813.389233576
2024-08-30 19:23:57.490000,2.0,,14.151667,40.830667,Campi Flegrei,40271671,2024,8,2024-08-30,1000.0
2024-09-03 03:15:30.289000,1.0,,14.113,40.836333,Campi Flegrei,40297171,2024,9,2024-09-03,31.622776601683793
2024-09-05 13:47:20.849000,1.1,,14.124,40.805333,Campi Flegrei,40323721,2024,9,2024-09-05,44.668359215096324
2024-09-06 23:37:26.160000,1.9,,14.111667,40.839167,Campi Flegrei,40336871,2024,9,2024-09-06,707.9457843841374
2024-09-07 19:19:20.400000,1.5,,14.143167,40.8285,Campi Flegrei,40344381,2024,9,2024-09-07,177.82794100389228
2024-09-12 09:33:21.210000,1.2,,14.124,40.837667,Campi Flegrei,40378351,2024,9,2024-09-12,63.0957344480193
2024-09-12 17:14:45.750000,1.8,,14.118833,40.796167,Campi Flegrei,40386801,2024,9,2024-09-12,501.18723362727246
2024-09-15 12:35:44.210000,1.0,,14.122,40.802667,Campi Flegrei,40425531,2024,9,2024-09-15,31.622776601683793
2024-09-20 17:02:45.490000,1.3,,14.125333,40.8295,Campi Flegrei,40474961,2024,9,2024-09-20,89.12509381337459
2024-09-21 01:21:56.440000,1.3,,14.129333,40.834167,Campi Flegrei,40476071,2024,9,2024-09-21,89.12509381337459
2024-09-25 01:02:35.670000,1.1,,14.130167,40.8245,Campi Flegrei,40504171,2024,9,2024-09-25,44.668359215096324
2024-09-25 01:06:26.400000,1.6,,14.1295,40.825,Campi Flegrei,40504211,2024,9,2024-09-25,251.18864315095823
2024-10-02 04:35:45.170000,1.1,,14.149,40.815,Campi Flegrei,40555021,2024,10,2024-10-02,44.668359215096324
2024-10-05 04:00:01.069000,2.4,,14.127667,40.836833,Campi Flegrei,40576411,2024,10,2024-10-05,3981.071705534969
2024-10-05 04:00:23.730000,1.5,,14.131667,40.839333,Campi Flegrei,40576451,2024,10,2024-10-05,177.82794100389228
2024-10-05 04:01:21.890000,1.1,,14.129667,40.835333,Campi Flegrei,40576461,2024,10,2024-10-05,44.668359215096324
2024-10-05 04:02:07.900000,1.0,,14.129,40.8375,Campi Flegrei,40576511,2024,10,2024-10-05,31.622776601683793
2024-10-05 04:02:17.329000,1.2,,14.1295,40.837,Campi Flegrei,40576541,2024,10,2024-10-05,63.0957344480193
2024-10-05 05:53:55.190000,1.6,,14.141,40.829667,Campi Flegrei,40576821,2024,10,2024-10-05,251.18864315095823
2024-10-06 18:02:15.430000,2.0,,14.122667,40.836,Campi Flegrei,40586791,2024,10,2024-10-06,1000.0
2024-10-11 18:53:51.069000,2.3,,14.116,40.840333,Campi Flegrei,40623921,2024,10,2024-10-11,2818.382931264452
2024-10-12 04:54:23.920000,2.5,,14.152167,40.808167,Campi Flegrei,40625901,2024,10,2024-10-12,5623.413251903491
2024-10-13 06:06:04.150000,1.0,,14.145833,40.8355,Campi Flegrei,40633881,2024,10,2024-10-13,31.622776601683793
2024-10-13 06:07:53.500000,2.6,,14.147333,40.836167,Campi Flegrei,40633931,2024,10,2024-10-13,7943.282347242822
2024-10-20 03:27:23.900000,1.0,,14.129167,40.834167,Campi Flegrei,40672351,2024,10,2024-10-20,31.622776601683793
2024-10-20 16:22:27.480000,1.4,,14.111833,40.816167,Campi Flegrei,40675431,2024,10,2024-10-20,125.89254117941663
2024-10-26 14:32:36.079000,1.9,,14.138,40.826667,Campi Flegrei,40708811,2024,10,2024-10-26,707.9457843841374
2024-10-26 16:43:49.940000,1.7,,14.157833,40.821333,Campi Flegrei,40709501,2024,10,2024-10-26,354.8133892335753
2024-10-27 18:07:20.569000,1.1,,14.1295,40.833667,Campi Flegrei,40715641,2024,10,2024-10-27,44.668359215096324
2024-10-27 18:18:22.980000,1.0,,14.128833,40.833833,Campi Flegrei,40715671,2024,10,2024-10-27,31.622776601683793
2024-10-27 21:16:09.640000,1.0,,14.155667,40.814667,Campi Flegrei,40717761,2024,10,2024-10-27,31.622776601683793
2024-10-27 21:27:22.569000,1.1,,14.158667,40.816667,Campi Flegrei,40717921,2024,10,2024-10-27,44.668359215096324
2024-10-27 21:35:46.920000,1.3,,14.159333,40.815833,Campi Flegrei,40718001,2024,10,2024-10-27,89.12509381337459
2024-10-28 00:40:29.140000,1.3,,14.151833,40.815,Campi Flegrei,40718621,2024,10,2024-10-28,89.12509381337459
2024-10-28 19:52:31.279000,1.1,,14.1415,40.8315,Campi Flegrei,40726171,2024,10,2024-10-28,44.668359215096324
2024-11-06 01:37:39.650000,1.3,,14.129,40.8345,Campi Flegrei,40779891,2024,11,2024-11-06,89.12509381337459
2024-11-06 23:08:54.849000,1.4,,14.1285,40.840333,Campi Flegrei,40785871,2024,11,2024-11-06,125.89254117941663
2024-11-07 09:34:43.500000,1.0,,14.138333,40.831833,Campi Flegrei,40787921,2024,11,2024-11-07,31.622776601683793
2024-11-08 20:02:07.539000,1.6,,14.136,40.834167,Campi Flegrei,40795961,2024,11,2024-11-08,251.18864315095823
2024-11-09 00:27:35.549000,1.0,,14.119333,40.846167,Campi Flegrei,40796571,2024,11,2024-11-09,31.622776601683793
2024-11-09 08:40:34.769000,1.0,,14.151167,40.8235,Campi Flegrei,40798961,2024,11,2024-11-09,31.622776601683793
2024-11-09 08:40:46.849000,1.9,,14.150333,40.824,Campi Flegrei,40798931,2024,11,2024-11-09,707.9457843841374
2024-11-11 16:48:43.589000,1.7,,14.150667,40.823833,Campi Flegrei,40814141,2024,11,2024-11-11,354.8133892335753
2024-11-13 01:11:40.920000,1.8,,14.090667,40.831833,Campi Flegrei,40822451,2024,11,2024-11-13,501.18723362727246
2024-11-13 02:56:55.269000,1.0,,14.134833,40.822667,Campi Flegrei,40822831,2024,11,2024-11-13,31.622776601683793
2024-11-13 02:58:30.450000,1.0,,14.134833,40.822667,Campi Flegrei,40822851,2024,11,2024-11-13,31.622776601683793
2024-11-16 01:30:55.200000,1.1,,14.18,40.848,Campi Flegrei,40838081,2024,11,2024-11-16,44.668359215096324
2024-11-16 23:31:13.519000,1.0,,14.146,40.826167,Campi Flegrei,40842801,2024,11,2024-11-16,31.622776601683793
2024-11-22 00:25:29.329000,1.1,,14.143167,40.814,Campi Flegrei,40896081,2024,11,2024-11-22,44.668359215096324
2024-11-23 21:19:33.230000,1.4,,14.141333,40.825833,Campi Flegrei,40921651,2024,11,2024-11-23,125.89254117941663
2024-11-25 10:30:36.349000,1.5,,14.114,40.808167,Campi Flegrei,40927821,2024,11,2024-11-25,177.82794100389228
2024-11-25 16:58:17.460000,1.0,,14.126,40.8375,Campi Flegrei,42010091,2024,11,2024-11-25,31.622776601683793
2024-11-25 17:32:40.180000,2.2,,14.1235,40.838167,Campi Flegrei,42010101,2024,11,2024-11-25,1995.262314968881
2024-11-25 18:33:46.750000,1.5,,14.120333,40.837833,Campi Flegrei,40929861,2024,11,2024-11-25,177.82794100389228
2024-11-26 21:46:11.710000,1.0,,14.141167,40.8235,Campi Flegrei,40936691,2024,11,2024-11-26,31.622776601683793
2024-11-26 21:46:17.970000,1.3,,14.142,40.821833,Campi Flegrei,40936721,2024,11,2024-11-26,89.12509381337459
2024-12-05 02:47:22.180000,1.8,,14.143833,40.819167,Campi Flegrei,40979261,2024,12,2024-12-05,501.18723362727246
2024-12-05 03:44:02.200000,1.1,,14.145167,40.819833,Campi Flegrei,40979511,2024,12,2024-12-05,44.668359215096324
2024-12-05 03:46:27.099000,1.7,,14.144667,40.8185,Campi Flegrei,40979521,2024,12,2024-12-05,354.8133892335753
2024-12-05 09:10:41.690000,1.0,,14.141,40.821667,Campi Flegrei,40981531,2024,12,2024-12-05,31.622776601683793
2024-12-06 00:59:25.930000,1.7,,14.135833,40.8255,Campi Flegrei,40987131,2024,12,2024-12-06,354.8133892335753
2024-12-06 04:33:59.779000,3.4,,14.133833,40.822667,Campi Flegrei,40987641,2024,12,2024-12-06,125892.54117941661
2024-12-06 04:37:51.200000,1.5,,14.135667,40.823167,Campi Flegrei,40987541,2024,12,2024-12-06,177.82794100389228
2024-12-06 05:19:42.230000,1.5,,14.134333,40.823,Campi Flegrei,40987731,2024,12,2024-12-06,177.82794100389228
2024-12-06 08:21:32.650000,2.2,,14.142167,40.820833,Campi Flegrei,40988631,2024,12,2024-12-06,1995.262314968881
2024-12-06 08:22:24.680000,1.6,,14.1395,40.8205,Campi Flegrei,40988621,2024,12,2024-12-06,251.18864315095823
2024-12-06 08:58:13.299000,2.3,,14.142333,40.817667,Campi Flegrei,40989011,2024,12,2024-12-06,2818.382931264452
2024-12-06 08:59:10.559000,2.6,,14.1445,40.818333,Campi Flegrei,40988981,2024,12,2024-12-06,7943.282347242822
2024-12-06 09:00:13.299000,1.0,,14.1415,40.8195,Campi Flegrei,40989001,2024,12,2024-12-06,31.622776601683793
2024-12-06 09:05:02.839000,1.7,,14.1425,40.820333,Campi Flegrei,40989021,2024,12,2024-12-06,354.8133892335753
2024-12-06 09:06:13.480000,2.1,,14.147667,40.818,Campi Flegrei,40989111,2024,12,2024-12-06,1412.5375446227554
2024-12-06 09:45:32.009000,1.0,,14.134,40.824833,Campi Flegrei,40989391,2024,12,2024-12-06,31.622776601683793
2024-12-06 13:22:15.609000,1.1,,14.149167,40.8235,Campi Flegrei,40990571,2024,12,2024-12-06,44.668359215096324
2024-12-12 04:34:24.819000,1.0,,14.122,40.837667,Campi Flegrei,41014411,2024,12,2024-12-12,31.622776601683793
2024-12-18 23:40:15.099000,1.2,,14.133333,40.827167,Campi Flegrei,41050221,2024,12,2024-12-18,63.0957344480193
2024-12-19 18:44:57.930000,1.3,,14.1155,40.8295,Campi Flegrei,41056361,2024,12,2024-12-19,89.12509381337459
2024-12-22 01:31:40.809000,1.2,,14.111333,40.8405,Campi Flegrei,41072281,2024,12,2024-12-22,63.0957344480193
2024-12-22 20:56:35.880000,1.7,,14.142667,40.828333,Campi Flegrei,41080161,2024,12,2024-12-22,354.8133892335753
2024-12-22 20:56:56.890000,1.0,,14.142333,40.828833,Campi Flegrei,41080181,2024,12,2024-12-22,31.622776601683793
2024-12-23 10:24:01.440000,1.6,,14.127667,40.834667,Campi Flegrei,41085301,2024,12,2024-12-23,251.18864315095823
2024-12-23 10:24:52.970000,1.1,,14.124833,40.834,Campi Flegrei,41085331,2024,12,2024-12-23,44.668359215096324
2024-12-25 17:08:15.730000,1.2,,14.080667,40.8345,Campi Flegrei,41114941,2024,12,2024-12-25,63.0957344480193
2025-01-02 16:04:27.539000,1.8,,14.092,40.826333,Campi Flegrei,41160451,2025,1,2025-01-02,501.18723362727246
2025-01-03 04:31:37.029000,1.2,,14.13,40.836,Campi Flegrei,41198081,2025,1,2025-01-03,63.0957344480193
2025-01-04 16:21:59.740000,2.0,,14.143,40.813,Campi Flegrei,41179801,2025,1,2025-01-04,1000.0
2025-01-07 02:36:20.829000,1.5,,14.136833,40.833167,Campi Flegrei,41191011,2025,1,2025-01-07,177.82794100389228
2025-01-12 23:18:04.049000,1.0,,14.138,40.8075,Campi Flegrei,41230481,2025,1,2025-01-12,31.622776601683793
2025-01-13 00:36:25.410000,1.5,,14.142667,40.8325,Campi Flegrei,41230961,2025,1,2025-01-13,177.82794100389228
2025-01-13 00:36:28.400000,1.3,,14.136,40.832,Campi Flegrei,41230971,2025,1,2025-01-13,89.12509381337459
2025-01-13 06:58:37.000000,1.1,,14.135167,40.827,Campi Flegrei,41232871,2025,1,2025-01-13,44.668359215096324
2025-01-14 11:59:25.579000,1.7,,14.137167,40.821667,Campi Flegrei,41242391,2025,1,2025-01-14,354.8133892335753
2025-01-15 04:53:19.960000,1.3,,14.086833,40.836333,Campi Flegrei,41245061,2025,1,2025-01-15,89.12509381337459
2025-01-17 16:53:21.759000,1.6,,14.134333,40.83,Campi Flegrei,41516572,2025,1,2025-01-17,251.18864315095823
2025-01-17 16:53:50.140000,3.0,,14.132833,40.829,Campi Flegrei,41516772,2025,1,2025-01-17,31622.776601683792
2025-01-17 16:54:14.250000,1.7,,14.136833,40.826,Campi Flegrei,41516812,2025,1,2025-01-17,354.8133892335753
2025-01-18 16:58:43.170000,2.8,,14.145167,40.818667,Campi Flegrei,41520842,2025,1,2025-01-18,15848.931924611108
2025-01-18 17:24:03.210000,1.2,,14.146667,40.819167,Campi Flegrei,41521112,2025,1,2025-01-18,63.0957344480193
2025-01-18 17:25:31.190000,1.5,,14.147167,40.819667,Campi Flegrei,41521102,2025,1,2025-01-18,177.82794100389228
2025-01-20 05:51:38.829000,1.3,,14.137833,40.833833,Campi Flegrei,41526202,2025,1,2025-01-20,89.12509381337459
2025-01-20 05:51:46.559000,1.0,,14.135667,40.834833,Campi Flegrei,41526262,2025,1,2025-01-20,31.622776601683793
2025-01-20 23:25:10.519000,1.6,,14.142667,40.800833,Campi Flegrei,41529602,2025,1,2025-01-20,251.18864315095823
2025-01-21 00:38:01.950000,1.1,,14.155667,40.818333,Campi Flegrei,41529722,2025,1,2025-01-21,44.668359215096324
2025-01-21 00:43:52.910000,1.4,,14.150833,40.803833,Campi Flegrei,41529832,2025,1,2025-01-21,125.89254117941663
2025-01-21 13:36:26.930000,2.1,,14.1295,40.832833,Campi Flegrei,41532242,2025,1,2025-01-21,1412.5375446227554
2025-01-21 13:36:41.569000,1.1,,14.129,40.833833,Campi Flegrei,41532402,2025,1,2025-01-21,44.668359215096324
2025-01-22 02:19:13.180000,1.5,,14.1425,40.824667,Campi Flegrei,41534732,2025,1,2025-01-22,177.82794100389228
2025-01-22 10:59:32.779000,1.4,,14.123,40.836833,Campi Flegrei,41277531,2025,1,2025-01-22,125.89254117941663
2025-01-24 05:29:55.200000,2.0,,14.120333,40.833667,Campi Flegrei,41286511,2025,1,2025-01-24,1000.0
2025-01-24 21:46:23.940000,2.2,,14.1125,40.8355,Campi Flegrei,41549752,2025,1,2025-01-24,1995.262314968881
2025-01-24 22:00:08.369000,1.1,,14.112667,40.835,Campi Flegrei,41549842,2025,1,2025-01-24,44.668359215096324
2025-01-24 22:47:01.750000,1.1,,14.114167,40.834833,Campi Flegrei,41550182,2025,1,2025-01-24,44.668359215096324
2025-01-30 17:32:00.880000,1.0,,14.137,40.829667,Campi Flegrei,41601432,2025,1,2025-01-30,31.622776601683793
2025-01-31 21:11:57.859000,1.1,,14.1275,40.8315,Campi Flegrei,41607862,2025,1,2025-01-31,44.668359215096324
2025-01-31 21:20:54.799000,1.7,,14.135667,40.821333,Campi Flegrei,41608012,2025,1,2025-01-31,354.8133892335753
2025-02-01 06:14:18.859000,2.0,,14.146833,40.831333,Campi Flegrei,41610012,2025,2,2025-02-01,1000.0
2025-02-01 06:14:26.250000,1.4,,14.142167,40.8315,Campi Flegrei,41627332,2025,2,2025-02-01,125.89254117941663
2025-02-01 06:16:40.779000,1.2,,14.146,40.832833,Campi Flegrei,41609442,2025,2,2025-02-01,63.0957344480193
2025-02-01 06:18:13.640000,2.2,,14.146833,40.834333,Campi Flegrei,41609512,2025,2,2025-02-01,1995.262314968881
2025-02-01 06:20:09.349000,1.0,,14.146667,40.832167,Campi Flegrei,41609572,2025,2,2025-02-01,31.622776601683793
2025-02-01 06:53:28.349000,1.1,,14.140167,40.832333,Campi Flegrei,41609832,2025,2,2025-02-01,44.668359215096324
2025-02-03 19:06:35.220000,1.3,,14.107,40.8155,Campi Flegrei,41623982,2025,2,2025-02-03,89.12509381337459
2025-02-04 03:25:26.049000,1.2,,14.093,40.8345,Campi Flegrei,42063251,2025,2,2025-02-04,63.0957344480193
2025-02-05 07:11:48.809000,1.1,,14.144,40.8275,Campi Flegrei,41631972,2025,2,2025-02-05,44.668359215096324
2025-02-05 07:17:20.200000,1.0,,14.145833,40.828333,Campi Flegrei,41632152,2025,2,2025-02-05,31.622776601683793
2025-02-05 07:21:44.819000,1.6,,14.145833,40.827667,Campi Flegrei,41632262,2025,2,2025-02-05,251.18864315095823
2025-02-05 07:23:06.369000,1.3,,14.145167,40.827667,Campi Flegrei,41632332,2025,2,2025-02-05,89.12509381337459
2025-02-05 07:25:56.839000,1.3,,14.1485,40.827833,Campi Flegrei,41632412,2025,2,2025-02-05,89.12509381337459
2025-02-05 07:26:23.140000,1.0,,14.146,40.827833,Campi Flegrei,41632442,2025,2,2025-02-05,31.622776601683793
2025-02-05 07:30:57.390000,2.3,,14.149,40.829167,Campi Flegrei,41632592,2025,2,2025-02-05,2818.382931264452
2025-02-05 07:32:17.769000,2.6,,14.148667,40.830333,Campi Flegrei,41632612,2025,2,2025-02-05,7943.282347242822
2025-02-05 07:35:24.339000,1.7,,14.143333,40.827333,Campi Flegrei,41632742,2025,2,2025-02-05,354.8133892335753
2025-02-05 07:35:53.960000,1.3,,14.147167,40.827333,Campi Flegrei,41633432,2025,2,2025-02-05,89.12509381337459
2025-02-05 07:37:24.390000,1.7,,14.147333,40.829,Campi Flegrei,41632852,2025,2,2025-02-05,354.8133892335753
2025-02-05 07:37:55.529000,1.8,,14.146833,40.828167,Campi Flegrei,41632902,2025,2,2025-02-05,501.18723362727246
2025-02-05 07:38:39.299000,1.1,,14.147,40.828167,Campi Flegrei,41633452,2025,2,2025-02-05,44.668359215096324
2025-02-05 07:41:08.450000,1.8,,14.145667,40.83,Campi Flegrei,41633132,2025,2,2025-02-05,501.18723362727246
2025-02-05 07:41:43.660000,1.7,,14.140833,40.83,Campi Flegrei,41633142,2025,2,2025-02-05,354.8133892335753
2025-02-05 07:52:02.930000,3.2,,14.148,40.831333,Campi Flegrei,41633422,2025,2,2025-02-05,63095.73444801943
2025-02-05 07:57:03.839000,1.1,,14.1455,40.830167,Campi Flegrei,41633552,2025,2,2025-02-05,44.668359215096324
2025-02-05 08:10:40.890000,1.9,,14.151667,40.832167,Campi Flegrei,41633692,2025,2,2025-02-05,707.9457843841374
2025-02-05 08:24:29.539000,1.0,,14.145,40.828833,Campi Flegrei,41633882,2025,2,2025-02-05,31.622776601683793
2025-02-05 08:33:19.880000,1.0,,14.148667,40.8275,Campi Flegrei,41633982,2025,2,2025-02-05,31.622776601683793
2025-02-05 09:43:50.910000,1.1,,14.150167,40.826333,Campi Flegrei,41634612,2025,2,2025-02-05,44.668359215096324
2025-02-05 10:00:32.579000,2.7,,14.147,40.831333,Campi Flegrei,41634642,2025,2,2025-02-05,11220.184543019654
2025-02-07 20:26:57.710000,1.3,,14.122,40.836,Campi Flegrei,41652342,2025,2,2025-02-07,89.12509381337459
2025-02-09 11:04:10.440000,1.5,,14.115333,40.8375,Campi Flegrei,41661122,2025,2,2025-02-09,177.82794100389228
2025-02-10 14:50:24.990000,2.3,,14.116333,40.837167,Campi Flegrei,41668742,2025,2,2025-02-10,2818.382931264452
2025-02-10 17:52:50.220000,1.6,,14.131833,40.824833,Campi Flegrei,41669662,2025,2,2025-02-10,251.18864315095823
2025-02-11 01:50:01.670000,1.7,,14.140167,40.829833,Campi Flegrei,41671662,2025,2,2025-02-11,354.8133892335753
2025-02-11 09:34:12.259000,1.7,,14.140167,40.827,Campi Flegrei,41673582,2025,2,2025-02-11,354.8133892335753
2025-02-11 15:50:52.059000,1.2,,14.1285,40.835333,Campi Flegrei,41676872,2025,2,2025-02-11,63.0957344480193
2025-02-11 15:53:55.519000,1.8,,14.127667,40.8315,Campi Flegrei,41677282,2025,2,2025-02-11,501.18723362727246
2025-02-11 15:54:21.299000,1.0,,14.132333,40.838167,Campi Flegrei,41677422,2025,2,2025-02-11,31.622776601683793
2025-02-11 15:55:02.289000,1.2,,14.1305,40.834167,Campi Flegrei,41677022,2025,2,2025-02-11,63.0957344480193
2025-02-11 15:55:11.529000,1.6,,14.129,40.833167,Campi Flegrei,41677432,2025,2,2025-02-11,251.18864315095823
2025-02-11 21:09:27.279000,1.7,,14.129333,40.836,Campi Flegrei,41678752,2025,2,2025-02-11,354.8133892335753
2025-02-12 12:51:03.519000,1.1,,14.110333,40.831333,Campi Flegrei,41683152,2025,2,2025-02-12,44.668359215096324
2025-02-12 16:41:39.789000,1.7,,14.137333,40.837167,Campi Flegrei,41684752,2025,2,2025-02-12,354.8133892335753
2025-02-12 21:42:57.670000,2.1,,14.132,40.836333,Campi Flegrei,41685892,2025,2,2025-02-12,1412.5375446227554
2025-02-12 22:27:13.930000,2.6,,14.144833,40.830167,Campi Flegrei,41686072,2025,2,2025-02-12,7943.282347242822
2025-02-12 22:43:51.569000,1.0,,14.138833,40.828333,Campi Flegrei,41686272,2025,2,2025-02-12,31.622776601683793
2025-02-13 00:01:26.390000,1.2,,14.140167,40.8315,Campi Flegrei,41686632,2025,2,2025-02-13,63.0957344480193
2025-02-13 00:57:13.250000,1.6,,14.143833,40.833667,Campi Flegrei,41686712,2025,2,2025-02-13,251.18864315095823
2025-02-13 01:17:15.089000,1.0,,14.138,40.832,Campi Flegrei,41686812,2025,2,2025-02-13,31.622776601683793
2025-02-13 01:29:54.250000,1.4,,14.141667,40.833,Campi Flegrei,41686892,2025,2,2025-02-13,125.89254117941663
2025-02-13 01:44:20.869000,1.0,,14.134667,40.8315,Campi Flegrei,41687012,2025,2,2025-02-13,31.622776601683793
2025-02-13 01:56:04.910000,1.3,,14.151,40.822833,Campi Flegrei,41687062,2025,2,2025-02-13,89.12509381337459
2025-02-13 02:03:54.500000,1.2,,14.135333,40.831,Campi Flegrei,41687142,2025,2,2025-02-13,63.0957344480193
