time,seismic_rate,b_value,rate_n,b_n,uplift_n,unrest_index,dl_anomaly_score,dl_is_anomaly,state,threshold_baseline,threshold_attention,threshold_alert,persistence,trend,stat_alert_flag,dl_alert_flag,alert_flag
2023-09-09 01:18:56.520,1.5,0.8828867245275981,0.8235294116193769,-0.1516858740875557,0.0,0.571588085044944,,,CRITICAL,-1.0528522776227476,-0.0169929074910775,0.46254032005766327,0.7142857142857143,0.0759122288506307,1,0,1
2023-09-16 01:18:56.520,3.433333333333333,0.8828867245275981,4.235294116899652,-0.1516858740875557,0.0,2.703941025845116,,,CRITICAL,-0.960940512933085,0.0112240619832402,0.583240673127861,0.7619047619047619,0.08200843691261896,1,0,1
2023-09-23 01:18:56.520,3.9,0.8828867245275981,5.05882352851903,-0.1516858740875557,0.0,3.218646908107227,,,CRITICAL,-0.8690287482434225,0.0448962479329608,0.7740148375482763,0.7619047619047619,0.09299776151800204,1,0,1
2023-09-30 01:18:56.520,4.033333333333333,0.8541810899992869,5.294117646124566,-0.7533076431291027,0.0,3.5913138950012677,,,CRITICAL,-0.8205437858182943,0.13816424309145495,1.4916788478046483,0.7619047619047619,0.10493836927582105,1,0,1
2023-10-07 01:18:56.520,4.133333333333334,0.8541810899992869,5.470588234328719,-0.7533076431291027,0.0,3.701608012628863,,,CRITICAL,-0.7720588233931662,0.20601828068681804,2.0616024199421523,0.7619047619047619,0.11598807603240223,1,0,1
2023-10-14 01:18:56.520,1.9666666666666663,0.8561112292905285,1.6470588232387535,-0.7128551732926274,0.0,1.2967324545089562,,,HIGH,-0.7653967270044968,0.2427829865626831,1.9982775785935396,0.7619047619047619,0.1116621124339929,1,0,1
2023-10-21 01:18:56.520,1.2666666666666666,0.8561112292905285,0.4117647058096882,-0.7128551732926274,0.0,0.5246736311157904,,,HIGH,-0.7587346306158274,0.2427829865626831,1.9349527372449273,0.7619047619047619,0.10217436867512446,1,0,1
2023-10-28 01:18:56.520,1.1333333333333333,0.8561112292905285,0.1764705882041519,-0.7128551732926274,0.0,0.3776148076123302,,,HIGH,-0.7403522776778948,0.2537104524889621,1.871627895896319,0.7619047619047619,0.08914429119927202,1,0,1
2023-11-04 01:18:56.520,0.6333333333333333,0.8561112292905285,-0.705882352816609,-0.7128551732926274,0.0,-0.1738557805256454,,,ELEVATED,-0.7219699247399622,0.25006796384686913,1.8083030545477112,0.7142857142857143,0.07368422705851968,0,0,0
2023-11-11 01:18:56.520,0.8333333333333334,0.8561112292905285,-0.3529411764083045,-0.7128551732926274,0.0,0.0467324547295449,,,ELEVATED,-0.6918673152527666,0.2464254752047761,1.744978213199094,0.6666666666666666,0.061879368949562356,0,0,0
2023-11-18 01:18:56.520,0.6666666666666666,0.8561112292905285,-0.647058823415225,-0.7128551732926274,0.0,-0.1370910746497804,,,ELEVATED,-0.6617647057655709,0.2427829865626831,1.681653371850486,0.6190476190476191,0.0471128877169885,0,0,0
2023-11-25 01:18:56.520,0.5666666666666667,0.8561112292905285,-0.8235294116193772,-0.7128551732926274,0.0,-0.2473851922773755,,,ELEVATED,-0.6393165817990905,0.2427829865626831,1.618328530501869,0.6190476190476191,0.035755081223657025,0,0,0
2023-12-02 01:18:56.520,0.5333333333333333,0.8561112292905285,-0.8823529410207612,-0.7128551732926274,0.0,-0.2841498981532405,,,ELEVATED,-0.6168684578326099,0.2427829865626831,1.5550036891532608,0.6190476190476191,0.025964908284763333,0,0,0
2023-12-09 01:18:56.520,0.4333333333333333,0.8295512575680092,-1.0588235292249135,-1.269507462502122,0.0,-0.1856994073272752,,,ELEVATED,-0.5984861048946775,0.2427829865626831,1.491678847804653,0.6190476190476191,0.014672436191116352,0,0,0
