time,dl_anomaly_score,dl_is_anomaly
2013-02-26,-0.07430054715037389,0
2013-02-27,-0.07000591344248086,0
2013-02-28,-0.08756337087372137,0
2013-03-01,-0.0695969310509568,0
2013-03-02,-0.08439253172605782,0
2013-03-03,-0.0738207222211679,0
2013-03-04,-0.0872305200475854,0
2013-03-05,-0.0807148907224854,0
2013-03-06,-0.07287931861862666,0
2013-03-07,-0.08689505828174612,0
2013-03-08,-0.08809754170262775,0
2013-03-09,-0.07389099090401237,0
2013-03-10,-0.08802740446671849,0
2013-03-11,-0.08476009155042295,0
2013-03-12,-0.07708209171608656,0
2013-03-13,-0.07904357491476362,0
2013-03-14,-0.0837694320798642,0
2013-03-15,-0.07673463115014441,0
2013-03-16,-0.08784313632381274,0
2013-03-17,-0.072723529664105,0
2013-03-18,-0.0881535908485525,0
2013-03-19,-0.07961710222902346,0
2013-03-20,-0.0836972684830119,0
2013-03-21,-0.08090609262334254,0
2013-03-22,-0.08313368697933374,0
2013-03-23,-0.08448617070553965,0
2013-03-24,-0.0885408354265388,0
2013-03-25,-0.08256360026263097,0
2013-03-26,-0.08969417128522614,0
2013-03-27,-0.08860999300213943,0
2013-03-28,-0.07823297018794581,0
2013-03-29,-0.08162694711664381,0
2013-03-30,-0.08656930788394356,0
2013-03-31,-0.08764961275572966,0
2013-04-01,-0.0782283264169451,0
2013-04-02,-0.08061130641590503,0
2013-04-03,-0.08775567470215322,0
2013-04-04,-0.08773331584059692,0
2013-04-05,-0.07591915948952847,0
2013-04-06,-0.07673140297118149,0
2013-04-07,-0.08438542717196573,0
2013-04-08,-0.08532185889203844,0
2013-04-09,-0.07973425385293226,0
2013-04-10,-0.079143542285062,0
2013-04-11,-0.0804323953003073,0
2013-04-12,-0.0877354463517678,0
2013-04-13,-0.07426384657669308,0
2013-04-14,-0.08319908680911584,0
2013-04-15,-0.08725118122776175,0
2013-04-16,-0.08514864347097051,0
2013-04-17,-0.08088031510628704,0
2013-04-18,-0.07824251523503847,0
2013-04-19,-0.07420820489963685,0
2013-04-20,-0.07902450363745699,0
2013-04-21,-0.07099300778181665,0
2013-04-22,-0.08320101943024494,0
2013-04-23,-0.07989173205895754,0
2013-04-24,-0.08607948848305697,0
2013-04-25,-0.08559501497845692,0
2013-04-26,-0.07285285720797581,0
2013-04-27,-0.08874993573645214,0
2013-04-28,-0.08228455504828053,0
2013-04-29,-0.07153950898968228,0
2013-04-30,-0.08396250961456299,0
2013-05-01,-0.08772747071407314,0
2013-05-02,-0.07763285998157436,0
2013-05-03,-0.07016127327373202,0
2013-05-04,-0.08382573269477207,0
2013-05-05,-0.0862580387482926,0
2013-05-06,-0.07774344170495281,0
2013-05-07,-0.08710702207337402,0
2013-05-08,-0.076216502400149,0
2013-05-09,-0.08404858221791749,0
2013-05-10,-0.0854709885395464,0
2013-05-11,-0.08350961746674355,0
2013-05-12,-0.07844421328221711,0
2013-05-13,-0.08111154179924542,0
2013-05-14,-0.08594661311176457,0
2013-05-15,-0.08298885035376105,0
2013-05-16,-0.08338416919452148,0
2013-05-17,-0.08509092880982366,0
2013-05-18,-0.07440914937416668,0
2013-05-19,-0.07632255044268187,0
2013-05-20,-0.08857360175915541,0
2013-05-21,-0.07521375656643017,0
2013-05-22,-0.07281664888994747,0
2013-05-23,-0.08305647180422276,0
2013-05-24,-0.08630816535748684,0
2013-05-25,-0.07730544257641529,0
2013-05-26,-0.06778843668653159,0
2013-05-27,-0.07733338502504523,0
2013-05-28,-0.07765290634109802,0
2013-05-29,-0.07560996021824032,0
2013-05-30,-0.08310879719308951,0
2013-05-31,-0.08414743585135709,0
2013-06-01,-0.0816512481564823,0
2013-06-02,-0.07771041570113815,0
2013-06-03,-0.08646217015815005,0
2013-06-04,-0.07797337682847878,0
2013-06-05,-0.08269672470619417,0
2013-06-06,-0.08734027322872003,0
2013-06-07,-0.07567587130977435,0
2013-06-08,-0.08052059279323355,0
2013-06-09,-0.07835871658434058,0
2013-06-10,-0.07059894425836985,0
2013-06-11,-0.08887860928077258,0
2013-06-12,-0.08257502962999616,0
2013-06-13,-0.08174384817783714,0
2013-06-14,-0.08124347471321652,0
2013-06-15,-0.08657589767002853,0
2013-06-16,-0.08487076718797928,0
2013-06-17,-0.08657525137715451,0
2013-06-18,-0.0770212160705851,0
2013-06-19,-0.0762076435049356,0
2013-06-20,-0.08226009519242539,0
2013-06-21,-0.08660304786997905,0
2013-06-22,-0.08084821610129926,0
2013-06-23,-0.07993053484509517,0
2013-06-24,-0.07247719985374199,0
2013-06-25,-0.07591852438190974,0
2013-06-26,-0.08278522984441902,0
2013-06-27,-0.07133546680739185,0
2013-06-28,-0.07951392629836573,0
2013-06-29,-0.07841859387858847,0
2013-06-30,-0.08166895413281187,0
2013-07-01,-0.08188890255004073,0
2013-07-02,-0.08424517313146913,0
2013-07-03,-0.07468266759315781,0
2013-07-04,-0.07639283924775025,0
2013-07-05,-0.06527303008444434,0
2013-07-06,-0.08578740367935184,0
2013-07-07,-0.08355041801418758,0
2013-07-08,-0.08133173844081364,0
2013-07-09,-0.07920296427653212,0
2013-07-10,-0.08745088991447703,0
2013-07-11,-0.0837647909837888,0
2013-07-12,-0.06891576713490973,0
2013-07-13,-0.0831642292390268,0
2013-07-14,-0.07859298563980525,0
2013-07-15,-0.08794214917618873,0
2013-07-16,-0.08421497920614718,0
2013-07-17,-0.07929565208697335,0
2013-07-18,-0.07612653823735137,0
2013-07-19,-0.08041326470354546,0
2013-07-20,-0.07418657137636263,0
2013-07-21,-0.07650723594860581,0
2013-07-22,-0.08273557324707762,0
2013-07-23,-0.08905920528265146,0
2013-07-24,-0.07641874956947275,0
2013-07-25,-0.08904620008215038,0
2013-07-26,-0.07959615688931032,0
2013-07-27,-0.08574236792344668,0
2013-07-28,-0.08676187115107158,0
2013-07-29,-0.08887752368412338,0
2013-07-30,-0.07534203679357829,0
2013-07-31,-0.0821393185486124,0
2013-08-01,-0.08002339979222936,0
2013-08-02,-0.08916011156067702,0
2013-08-03,-0.086748314850058,0
2013-08-04,-0.07635703835283618,0
2013-08-05,-0.07880313776537963,0
2013-08-06,-0.07412298952755549,0
2013-08-07,-0.07527732811902832,0
2013-08-08,-0.07314554705507673,0
2013-08-09,-0.08894133279787401,0
2013-08-10,-0.08018967486165146,0
2013-08-11,-0.08708724160671945,0
2013-08-12,-0.08341811064654789,0
2013-08-13,-0.08116353889800672,0
2013-08-14,-0.08239601804084774,0
2013-08-15,-0.0810794971793173,0
2013-08-16,-0.07534498875400115,0
2013-08-17,-0.07494317377378963,0
2013-08-18,-0.07538025429492994,0
2013-08-19,-0.07507508294330079,0
2013-08-20,-0.08776855756244764,0
2013-08-21,-0.0754502272111162,0
2013-08-22,-0.07767983623703971,0
2013-08-23,-0.07419656598799343,0
2013-08-24,-0.08539588792095029,0
2013-08-25,-0.0831936804535953,0
2013-08-26,-0.08474531728935049,0
2013-08-27,-0.07809422450281217,0
2013-08-28,-0.08491179596356625,0
2013-08-29,-0.08212083930150928,0
2013-08-30,-0.086811645809017,0
2013-08-31,-0.0814576955902982,0
2013-09-01,-0.08516108989565102,0
2013-09-02,-0.08302569265859837,0
2013-09-03,-0.08379523491769165,0
2013-09-04,-0.0792694284373828,0
2013-09-05,-0.0854390141799915,0
2013-09-06,-0.07370055353387266,0
2013-09-07,-0.08212255885067204,0
2013-09-08,-0.08758242438734608,0
2013-09-09,-0.08259080072805584,0
2013-09-10,-0.08620580686568736,0
2013-09-11,-0.0876954624061389,0
2013-09-12,-0.0808825862191694,0
2013-09-13,-0.08614294099346992,0
2013-09-14,-0.06825395207507158,0
2013-09-15,-0.08667532667555983,0
2013-09-16,-0.08166072218605425,0
2013-09-17,-0.07594306368973748,0
2013-09-18,-0.0763122673895181,0
2013-09-19,-0.08797111019441134,0
2013-09-20,-0.08141292221174846,0
2013-09-21,-0.08617162989322559,0
2013-09-22,-0.0839192707591847,0
2013-09-23,-0.07744986201733584,0
2013-09-24,-0.07651833918717522,0
2013-09-25,-0.07746249917018302,0
2013-09-26,-0.0873631357062248,0
2013-09-27,-0.08016659993849956,0
2013-09-28,-0.06841397389208305,0
2013-09-29,-0.08507183257145023,0
2013-09-30,-0.08572115326753324,0
2013-10-01,-0.08062370498009636,0
2013-10-02,-0.07280306988585075,0
2013-10-03,-0.07744647554112587,0
2013-10-04,-0.08211946717848692,0
2013-10-05,-0.08847119016848927,0
2013-10-06,-0.08293948949864915,0
2013-10-07,-0.07710723723008729,0
2013-10-08,-0.07578747872250795,0
2013-10-09,-0.08119437974697626,0
2013-10-10,-0.08058533156300965,0
2013-10-11,-0.07298391586729264,0
2013-10-12,-0.0838657162907145,0
2013-10-13,-0.0741104370740477,0
2013-10-14,-0.0872203529430443,0
2013-10-15,-0.07927631444890912,0
2013-10-16,-0.07731980141648911,0
2013-10-17,-0.07832448438451803,0
2013-10-18,-0.07104565738285988,0
2013-10-19,-0.07891363258355343,0
2013-10-20,-0.08092899411238204,0
2013-10-21,-0.08844093925036288,0
2013-10-22,-0.0812723535505275,0
2013-10-23,-0.08493615668908307,0
2013-10-24,-0.08080502165722135,0
2013-10-25,-0.07797867370058358,0
2013-10-26,-0.07327019586825323,0
2013-10-27,-0.08655346410613876,0
2013-10-28,-0.08463402240816748,0
2013-10-29,-0.08658659059855324,0
2013-10-30,-0.08740845750299035,0
2013-10-31,-0.08672744393870796,0
2013-11-01,-0.08336872411740368,0
2013-11-02,-0.06968804901861414,0
2013-11-03,-0.07353377225073836,0
2013-11-04,-0.08131247258846312,0
2013-11-05,-0.08789475879684623,0
2013-11-06,-0.08243274355510277,0
2013-11-07,-0.07854459680542183,0
2013-11-08,-0.08364911132125967,0
2013-11-09,-0.08096412625417812,0
2013-11-10,-0.08228841355434839,0
2013-11-11,-0.08897535416502157,0
2013-11-12,-0.07955818241961302,0
2013-11-13,-0.08139488432121608,0
2013-11-14,-0.08906286782832236,0
2013-11-15,-0.08486268461617358,0
2013-11-16,-0.08865253043055345,0
2013-11-17,-0.08325221264720005,0
2013-11-18,-0.08757654550126985,0
2013-11-19,-0.08277118649264066,0
2013-11-20,-0.07751026938851287,0
2013-11-21,-0.08754980197049905,0
2013-11-22,-0.08092900251711066,0
2013-11-23,-0.08281770211455297,0
2013-11-24,-0.08642836744154289,0
2013-11-25,-0.08278632663301551,0
2013-11-26,-0.07459254360785754,0
2013-11-27,-0.07603698261485489,0
2013-11-28,-0.07562787788525337,0
2013-11-29,-0.06911771497253238,0
2013-11-30,-0.08222746725840992,0
2013-12-01,-0.080841885015819,0
2013-12-02,-0.08039711903004891,0
2013-12-03,-0.08628038672595412,0
2013-12-04,-0.07589541909495377,0
2013-12-05,-0.07943588596635556,0
2013-12-06,-0.07931964870591365,0
2013-12-07,-0.08165885654711395,0
2013-12-08,-0.07748560134503453,0
2013-12-09,-0.08024841832078025,0
2013-12-10,-0.07715937920581264,0
2013-12-11,-0.0832820682952041,0
2013-12-12,-0.07821875842852193,0
2013-12-13,-0.08525491083637271,0
2013-12-14,-0.07669871693122056,0
2013-12-15,-0.08733466103937289,0
2013-12-16,-0.08623222615023653,0
2013-12-17,-0.0853424705034395,0
2013-12-18,-0.08083141338973172,0
2013-12-19,-0.08102510893535575,0
2013-12-20,-0.08883351209362433,0
2013-12-21,-0.08116065627116638,0
2013-12-22,-0.08744695385740157,0
2013-12-23,-0.07104813357016486,0
2013-12-24,-0.07132421969582448,0
2013-12-25,-0.08090487545146284,0
2013-12-26,-0.07976150753165041,0
2013-12-27,-0.08494293472112606,0
2013-12-28,-0.08604813222997594,0
2013-12-29,-0.0749385192015834,0
2013-12-30,-0.088093807066905,0
2013-12-31,-0.0787470619108515,0
2014-01-01,-0.07497675637672153,0
2014-01-02,-0.07314966205567401,0
2014-01-03,-0.08760142690397316,0
2014-01-04,-0.084194573324802,0
2014-01-05,-0.08835548530828477,0
2014-01-06,-0.08277942952762975,0
2014-01-07,-0.08572882297976289,0
2014-01-08,-0.08171857674342096,0
2014-01-09,-0.08936284714796816,0
2014-01-10,-0.07371456502366507,0
2014-01-11,-0.08178608366518138,0
2014-01-12,-0.07343637252761506,0
2014-01-13,-0.07375328906917089,0
2014-01-14,-0.07982806405288086,0
2014-01-15,-0.07746175117107718,0
2014-01-16,-0.07867916228347283,0
2014-01-17,-0.08672311414999599,0
2014-01-18,-0.08124905095206031,0
2014-01-19,-0.08203672597348079,0
2014-01-20,-0.0775439096789331,0
2014-01-21,-0.08529272891583473,0
2014-01-22,-0.0759534864235445,0
2014-01-23,-0.08387339173102445,0
2014-01-24,-0.08574561994490827,0
2014-01-25,-0.07894858239757474,0
2014-01-26,-0.08823220329721242,0
2014-01-27,-0.07773044334854476,0
2014-01-28,-0.0750981308098326,0
2014-01-29,-0.07812263095401184,0
2014-01-30,-0.08806783594746476,0
2014-01-31,-0.08254675379642579,0
2014-02-01,-0.08258133580633137,0
2014-02-02,-0.08603037047812707,0
2014-02-03,-0.07308539317118222,0
2014-02-04,-0.07801126961552321,0
2014-02-05,-0.08188127406079347,0
2014-02-06,-0.08483923818153122,0
2014-02-07,-0.08242261207351259,0
2014-02-08,-0.08329689490539365,0
2014-02-09,-0.07920240506457915,0
2014-02-10,-0.07295590529757322,0
2014-02-11,-0.0805052258753556,0
2014-02-12,-0.08336950899292045,0
2014-02-13,-0.08888069423766146,0
2014-02-14,-0.08036239076444227,0
2014-02-15,-0.08292915485088342,0
2014-02-16,-0.08192125533886459,0
2014-02-17,-0.07866130396374174,0
2014-02-18,-0.08508315871528453,0
2014-02-19,-0.07973076949232366,0
2014-02-20,-0.08420443642851402,0
2014-02-21,-0.08082417419546715,0
2014-02-22,-0.07856606062643166,0
2014-02-23,-0.08845625703615843,0
2014-02-24,-0.08550504129020975,0
2014-02-25,-0.08250339042228969,0
2014-02-26,-0.08308451754347851,0
2014-02-27,-0.07712533755006819,0
2014-02-28,-0.07943924985647076,0
2014-03-01,-0.08068907963013185,0
2014-03-02,-0.08477036503828367,0
2014-03-03,-0.08883345252165595,0
2014-03-04,-0.08491493129710928,0
2014-03-05,-0.07461181199514738,0
2014-03-06,-0.08408666524462109,0
2014-03-07,-0.0888108551944514,0
2014-03-08,-0.08609204409091953,0
2014-03-09,-0.07247941440401799,0
2014-03-10,-0.07612021724095026,0
2014-03-11,-0.08178871486390135,0
2014-03-12,-0.08580579940167032,0
2014-03-13,-0.07837409304162596,0
2014-03-14,-0.08776716161984437,0
2014-03-15,-0.08370123978865282,0
2014-03-16,-0.07628101235339962,0
2014-03-17,-0.0817391305797928,0
2014-03-18,-0.08437523668796575,0
2014-03-19,-0.08465022017840539,0
2014-03-20,-0.0714516236624619,0
2014-03-21,-0.08666358262343854,0
2014-03-22,-0.08372078660790264,0
2014-03-23,-0.0863946385538769,0
2014-03-24,-0.08297853383329867,0
2014-03-25,-0.08550058969159983,0
2014-03-26,-0.07981017560717492,0
2014-03-27,-0.08367656443979911,0
2014-03-28,-0.08192151431292242,0
2014-03-29,-0.07894403115795512,0
2014-03-30,-0.08072063254551884,0
2014-03-31,-0.06900288146903738,0
2014-04-01,-0.08716883090647523,0
2014-04-02,-0.0777891790012398,0
2014-04-03,-0.08171531379069503,0
2014-04-04,-0.07914723149879686,0
2014-04-05,-0.0827508655216608,0
2014-04-06,-0.08290415492490057,0
2014-04-07,-0.08832822506057537,0
2014-04-08,-0.08534530933565428,0
2014-04-09,-0.08562028733410068,0
2014-04-10,-0.07743604194092234,0
2014-04-11,-0.08303883307445946,0
2014-04-12,-0.08646141088692953,0
2014-04-13,-0.08767573832189546,0
2014-04-14,-0.08819839745307549,0
2014-04-15,-0.0807005073421489,0
2014-04-16,-0.08689795921555797,0
2014-04-17,-0.07748424605800418,0
2014-04-18,-0.0806396034533227,0
2014-04-19,-0.08894024545745337,0
2014-04-20,-0.08528205664665944,0
2014-04-21,-0.07724275989012745,0
2014-04-22,-0.07399044754171037,0
2014-04-23,-0.08728235956356085,0
2014-04-24,-0.07662043930457897,0
2014-04-25,-0.08667728619697268,0
2014-04-26,-0.08682388180310656,0
2014-04-27,-0.06827738248186171,0
2014-04-28,-0.07799302823112932,0
2014-04-29,-0.08681632293882877,0
2014-04-30,-0.08651228158091925,0
2014-05-01,-0.0829373113009648,0
2014-05-02,-0.08430331120107337,0
2014-05-03,-0.07372799597701366,0
2014-05-04,-0.0878375582821258,0
2014-05-05,-0.08472149591318115,0
2014-05-06,-0.07770571757250926,0
2014-05-07,-0.08270342008353282,0
2014-05-08,-0.0721238189515003,0
2014-05-09,-0.08675627774595757,0
2014-05-10,-0.08123928933589412,0
2014-05-11,-0.0882551997160111,0
2014-05-12,-0.07035735224144843,0
2014-05-13,-0.08334113050028885,0
2014-05-14,-0.0694810671400444,0
2014-05-15,-0.08657345707569669,0
2014-05-16,-0.08737928213835681,0
2014-05-17,-0.06905129171352119,0
2014-05-18,-0.07425288243044173,0
2014-05-19,-0.07114254402607223,0
2014-05-20,-0.08933358955958415,0
2014-05-21,-0.0753586918919843,0
2014-05-22,-0.06745961756295694,0
2014-05-23,-0.08563844777734919,0
2014-05-24,-0.08843899688231359,0
2014-05-25,-0.07330207180299611,0
2014-05-26,-0.08272124927524029,0
2014-05-27,-0.08674030729651142,0
2014-05-28,-0.08327455631870226,0
2014-05-29,-0.08552065611201604,0
2014-05-30,-0.07812199690836297,0
2014-05-31,-0.07737929319375757,0
2014-06-01,-0.08760510065476772,0
2014-06-02,-0.0750817849902276,0
2014-06-03,-0.0809886917583129,0
2014-06-04,-0.07762955312085087,0
2014-06-05,-0.08303707241456615,0
2014-06-06,-0.07465488960997135,0
2014-06-07,-0.08030778434804976,0
2014-06-08,-0.08139437489587602,0
2014-06-09,-0.08466884523032353,0
2014-06-10,-0.07662391812193478,0
2014-06-11,-0.08153593492380669,0
2014-06-12,-0.07811572653163304,0
2014-06-13,-0.08583004804312765,0
2014-06-14,-0.07934526656998508,0
2014-06-15,-0.08686550699366531,0
2014-06-16,-0.08181998518880212,0
2014-06-17,-0.07687855484952756,0
2014-06-18,-0.08880085363524924,0
2014-06-19,-0.07514963748122988,0
2014-06-20,-0.0874929614584652,0
2014-06-21,-0.08636335773272238,0
2014-06-22,-0.0820374129240033,0
2014-06-23,-0.08327966382671856,0
2014-06-24,-0.07333898370199443,0
2014-06-25,-0.07534222444875849,0
2014-06-26,-0.0823548018514077,0
2014-06-27,-0.0761176428281951,0
2014-06-28,-0.0870710169947866,0
2014-06-29,-0.08658710693686295,0
2014-06-30,-0.0881899709310617,0
2014-07-01,-0.07362230083691775,0
2014-07-02,-0.07942426558958518,0
2014-07-03,-0.08713088093841219,0
2014-07-04,-0.074915105381047,0
2014-07-05,-0.07684556833884748,0
2014-07-06,-0.08127406878408491,0
2014-07-07,-0.08544425442748116,0
2014-07-08,-0.07886195593112431,0
2014-07-09,-0.07820402890012507,0
2014-07-10,-0.0886133221721859,0
2014-07-11,-0.08018111313624335,0
2014-07-12,-0.08109328610750524,0
2014-07-13,-0.08514254711307175,0
2014-07-14,-0.08580137359126934,0
2014-07-15,-0.08329790065660121,0
2014-07-16,-0.08768833835341008,0
2014-07-17,-0.08151113062780972,0
2014-07-18,-0.08473860191960993,0
2014-07-19,-0.07425407139922229,0
2014-07-20,-0.0776444566033338,0
2014-07-21,-0.08134223760160018,0
2014-07-22,-0.08321271763635946,0
2014-07-23,-0.08141083313622688,0
2014-07-24,-0.08453348791175977,0
2014-07-25,-0.08218526537056017,0
2014-07-26,-0.08509708789027684,0
2014-07-27,-0.07377582354251551,0
2014-07-28,-0.0776411683066453,0
2014-07-29,-0.08708038226638902,0
2014-07-30,-0.08410333423507446,0
2014-07-31,-0.08547943369995664,0
2014-08-01,-0.08506584511615876,0
2014-08-02,-0.08252346893892981,0
2014-08-03,-0.08035683374806762,0
2014-08-04,-0.08728310311414064,0
2014-08-05,-0.07899841131449534,0
2014-08-06,-0.0821660713560569,0
2014-08-07,-0.08483217588163032,0
2014-08-08,-0.08713750939649517,0
2014-08-09,-0.08467077543253937,0
2014-08-10,-0.08136036537209446,0
2014-08-11,-0.08267800686963593,0
2014-08-12,-0.08733325896379845,0
2014-08-13,-0.08418103368286449,0
2014-08-14,-0.08533404237302024,0
2014-08-15,-0.07509078847858797,0
2014-08-16,-0.07762346975410436,0
2014-08-17,-0.08127495400323986,0
2014-08-18,-0.08040490765180068,0
2014-08-19,-0.07992833880229748,0
2014-08-20,-0.0801701621995992,0
2014-08-21,-0.08526380824142457,0
2014-08-22,-0.07492051088787947,0
2014-08-23,-0.0847994363961669,0
2014-08-24,-0.08717298681148505,0
2014-08-25,-0.08444361458905124,0
2014-08-26,-0.0756259087448893,0
2014-08-27,-0.08329246698352955,0
2014-08-28,-0.07385347489256305,0
2014-08-29,-0.08931484499633839,0
2014-08-30,-0.0882443658213669,0
2014-08-31,-0.08296979661077368,0
2014-09-01,-0.08179669506430348,0
2014-09-02,-0.07396942888344925,0
2014-09-03,-0.08173297416934171,0
2014-09-04,-0.07152480908444803,0
2014-09-05,-0.08564327745322743,0
2014-09-06,-0.07268841148048298,0
2014-09-07,-0.08514814129311403,0
2014-09-08,-0.08832099761885431,0
2014-09-09,-0.08434223856046076,0
2014-09-10,-0.07703408154315067,0
2014-09-11,-0.07671011193488765,0
2014-09-12,-0.0772755887448247,0
2014-09-13,-0.08914870025521403,0
2014-09-14,-0.07868348877765455,0
2014-09-15,-0.08590475755541128,0
2014-09-16,-0.07396239252977913,0
2014-09-17,-0.08697112105013718,0
2014-09-18,-0.07706677025839087,0
2014-09-19,-0.08926055497295163,0
2014-09-20,-0.08241837557677753,0
2014-09-21,-0.08510855445584795,0
2014-09-22,-0.08246395434812982,0
2014-09-23,-0.07068771067071894,0
2014-09-24,-0.0818625868621054,0
2014-09-25,-0.07349808719803587,0
2014-09-26,-0.06994850451925519,0
2014-09-27,-0.0857202566422926,0
2014-09-28,-0.0828539478793359,0
2014-09-29,-0.08320612869918052,0
2014-09-30,-0.08447048703265245,0
2014-10-01,-0.0804928123699889,0
2014-10-02,-0.08891517892731983,0
2014-10-03,-0.08286109810362709,0
2014-10-04,-0.07479351342546445,0
2014-10-05,-0.08443883343921303,0
2014-10-06,-0.07330234024730542,0
2014-10-07,-0.08611707059924387,0
2014-10-08,-0.08891045083647685,0
2014-10-09,-0.08347234504857094,0
2014-10-10,-0.07389964584893167,0
2014-10-11,-0.08124934070154838,0
2014-10-12,-0.07803317179224332,0
2014-10-13,-0.08340466537454079,0
2014-10-14,-0.08549546357891702,0
2014-10-15,-0.07233519952562217,0
2014-10-16,-0.0816856956108157,0
2014-10-17,-0.08489198741680334,0
2014-10-18,-0.08831116525699938,0
2014-10-19,-0.07041066844766172,0
2014-10-20,-0.07988109032882572,0
2014-10-21,-0.08699540974828161,0
2014-10-22,-0.07935382920421455,0
2014-10-23,-0.08578438795794302,0
2014-10-24,-0.08551134465435983,0
2014-10-25,-0.07463168456153856,0
2014-10-26,-0.08462245500068984,0
2014-10-27,-0.08415811160435406,0
2014-10-28,-0.08852820582108045,0
2014-10-29,-0.08746726252325199,0
2014-10-30,-0.07182112081556659,0
2014-10-31,-0.07945972520561385,0
2014-11-01,-0.07616818216048477,0
2014-11-02,-0.0843372230484053,0
2014-11-03,-0.07796414001558682,0
2014-11-04,-0.0870574824659467,0
2014-11-05,-0.08649135496178018,0
2014-11-06,-0.08762912401725576,0
2014-11-07,-0.08258690804267016,0
2014-11-08,-0.08882936833546291,0
2014-11-09,-0.08303602653336772,0
2014-11-10,-0.08629728644216654,0
2014-11-11,-0.08498624385843877,0
2014-11-12,-0.08656119300001819,0
2014-11-13,-0.07664177109445859,0
2014-11-14,-0.0859307504323132,0
2014-11-15,-0.08178570409215526,0
2014-11-16,-0.08071630073144172,0
2014-11-17,-0.0787164333045716,0
2014-11-18,-0.07725129166225647,0
2014-11-19,-0.08692127193245909,0
2014-11-20,-0.07472626088240449,0
2014-11-21,-0.08923275828266407,0
2014-11-22,-0.07076007328429211,0
2014-11-23,-0.08218083342254766,0
2014-11-24,-0.08477158436047551,0
2014-11-25,-0.08621223688070287,0
2014-11-26,-0.06707107300706225,0
2014-11-27,-0.07770876275153563,0
2014-11-28,-0.0756872885448565,0
2014-11-29,-0.07728742879730742,0
2014-11-30,-0.08483717752559171,0
2014-12-01,-0.08126952850340066,0
2014-12-02,-0.07786959782824399,0
2014-12-03,-0.07626953939390325,0
2014-12-04,-0.08458389003546131,0
2014-12-05,-0.07957370113669719,0
2014-12-06,-0.07460851948845167,0
2014-12-07,-0.0788921269030838,0
2014-12-08,-0.08639397029398632,0
2014-12-09,-0.07523193307432881,0
2014-12-10,-0.08353350471665837,0
2014-12-11,-0.08804008499496944,0
2014-12-12,-0.07562360153860644,0
2014-12-13,-0.07682754988524472,0
2014-12-14,-0.07698340822112702,0
2014-12-15,-0.08859448071699043,0
2014-12-16,-0.08470875752040787,0
2014-12-17,-0.07801848938480094,0
2014-12-18,-0.08370515632733569,0
2014-12-19,-0.08136170335213874,0
2014-12-20,-0.08665380444940782,0
2014-12-21,-0.08343610018400674,0
2014-12-22,-0.08639256321548633,0
2014-12-23,-0.08467293460391333,0
2014-12-24,-0.08141103204532614,0
2014-12-25,-0.08655040326345066,0
2014-12-26,-0.07821030509394421,0
2014-12-27,-0.08259955844099878,0
2014-12-28,-0.08233901541484304,0
2014-12-29,-0.08726507453483473,0
2014-12-30,-0.07665841893532371,0
2014-12-31,-0.08255921603465441,0
2015-01-01,-0.08830400275523978,0
2015-01-02,-0.08393591963850679,0
2015-01-03,-0.08945142586184587,0
2015-01-04,-0.08572448228160967,0
2015-01-05,-0.08157829348720369,0
2015-01-06,-0.08615956289132891,0
2015-01-07,-0.07667527643639399,0
2015-01-08,-0.08223852402608099,0
2015-01-09,-0.07388703216033013,0
2015-01-10,-0.08273245058089472,0
2015-01-11,-0.08029391898562245,0
2015-01-12,-0.08730656723734351,0
2015-01-13,-0.07412744683244146,0
2015-01-14,-0.0848971536655467,0
2015-01-15,-0.08561123751236857,0
2015-01-16,-0.08659470054949239,0
2015-01-17,-0.08424021063797413,0
2015-01-18,-0.08086631841961954,0
2015-01-19,-0.08490388546378587,0
2015-01-20,-0.08632098397447349,0
2015-01-21,-0.06955319583833541,0
2015-01-22,-0.07596551425335098,0
2015-01-23,-0.08802170169828293,0
2015-01-24,-0.07400375603021937,0
2015-01-25,-0.07467245333805085,0
2015-01-26,-0.08023399830073144,0
2015-01-27,-0.0797493709048567,0
2015-01-28,-0.08787103531256547,0
2015-01-29,-0.08000432512096342,0
2015-01-30,-0.08458888314866148,0
2015-01-31,-0.08046134120852995,0
2015-02-01,-0.08222823776473427,0
2015-02-02,-0.08465775690475102,0
2015-02-03,-0.0750649140796713,0
2015-02-04,-0.08063070201071197,0
2015-02-05,-0.08513374724373383,0
2015-02-06,-0.07626677368843768,0
2015-02-07,-0.07163066176330085,0
2015-02-08,-0.08252175215790379,0
2015-02-09,-0.07542078393031766,0
2015-02-10,-0.07521467755643815,0
2015-02-11,-0.08387422799445947,0
2015-02-12,-0.08120326059054124,0
2015-02-13,-0.07817821385585223,0
2015-02-14,-0.08656618955483891,0
2015-02-15,-0.08721603592483107,0
2015-02-16,-0.08308828987343199,0
2015-02-17,-0.08403442699630137,0
2015-02-18,-0.07902465811417109,0
2015-02-19,-0.08527550888079527,0
2015-02-20,-0.08404196299231607,0
2015-02-21,-0.08245561440450935,0
2015-02-22,-0.08519054827560733,0
2015-02-23,-0.08217277986364054,0
2015-02-24,-0.08113949106649479,0
2015-02-25,-0.08679279985973455,0
2015-02-26,-0.07327474325153657,0
2015-02-27,-0.08836107347943652,0
2015-02-28,-0.07931061885410642,0
2015-03-01,-0.08434950843525757,0
2015-03-02,-0.08552408398904955,0
2015-03-03,-0.08372682077632776,0
